id,name,host_id,host_name,room_type,price
5.47088E+17,big room with balcony in huge shared flat (3P),39029806,Daniel,Private room,
5.47579E+17,Confi room in Zurich nord,142652075,Lazhar,Private room,70
5.48596E+17,"Urban Apartment in Zurich, Switzerland",1363937,Julianne,Entire home/apt,98
5.49665E+17,Lovely double bed unit in the center of Zürich 💐,373828896,Michele,Entire home/apt,75
5.51221E+17,Quiet room in residential and central district,9662969,Agnès,Private room,82
5.5198E+17,"Blueground | Langstrasse, storage, 5 min to tram",434204093,Blueground,Entire home/apt,270
5.5272E+17,"Blueground | Unterstrass, storage, 2 min to market",434204093,Blueground,Entire home/apt,245
5.54767E+17,Quiet and cozy room in the heart of Zürich,14668334,Lea,Private room,68
5.56246E+17,Beautiful bright room in shared apartment,43582039,Siobhan,Private room,67
5.58422E+17,"Blueground | Langstrasse, storage, 5 min to tram",434204093,Blueground,Entire home/apt,301
5.61486E+17,Gemütliches Loft an zentraler Lage,33492850,Denise,Entire home/apt,
5.63574E+17,"Blueground | Wiedikon, storage, nr local market",434204093,Blueground,Entire home/apt,243
5.641E+17,Very nice 1BR flat with sunny balcony (Sky4),23561865,Dimi,Entire home/apt,135
5.64216E+17,Stylish 4.5 room apartment in Zurich Wipkingen,3777949,Sepp,Entire home/apt,297
5.64922E+17,"Blueground | Werd, furnished, storage area",434204093,Blueground,Entire home/apt,231
5.66306E+17,Chic top-floor apartment in vibrant Zurich,5248440,Deborah,Entire home/apt,
5.67357E+17,L'Alma,371008290,Sonia,Entire home/apt,121
5.67993E+17,Charming & bright apartment in the heart of Zurich,4722033,Cesare,Entire home/apt,
5.68707E+17,Himmel über Zürich,2942097,Felicitas,Entire home/apt,119
5.69385E+17,Nice and big 1BR flat in the city center (West 5),23561865,Dimi,Entire home/apt,138
5.7169E+17,Helle Wohnung in Top Lage mit Balkon,122143687,Jens,Entire home/apt,
5.74316E+17,Urban Retreat for Creatives & Entrepreneurs,447676833,Yves,Private room,
5.76558E+17,Cool & Stylish Urban Living at Oerlikon Station,1348435,Rafael,Entire home/apt,136
5.76746E+17,Kleines Bijoux mit Dachterrasse im Trendviertel,49014599,Ralph,Entire home/apt,
5.76749E+17,Ein Privatzimmer in einer Panorama Wohnung.,380821841,Artur,Private room,149
5.76883E+17,Lovely and cozy apartment in Zurich,4726161,Roberta,Entire home/apt,
5.78001E+17,"Blueground | Oerlikon, storage, nr local market",434204093,Blueground,Entire home/apt,201
5.78279E+17,"Stylish, cosy loft-like apartment in ZH Wiedikon",3540116,Roger,Entire home/apt,
5.79027E+17,Schönes Zimmer mit Bad 15min.vom  Hauptbahnhof,15022767,,Private room,134
5.79353E+17,Optimum Charming Flat,22513551,Optimum,Entire home/apt,165
5.8004E+17,Fantastic loft in the trendy Puls5 complex !,13989108,Avjana,Entire home/apt,281
5.81687E+17,"Ruhiges, funktionales Zimmer.",348692276,Julia,Private room,72
5.83015E+17,"Cosy bedroom, near Hallenstadion, quiet and cental",67421613,Jung Soo,Private room,55
5.87473E+17,Sunny and quiet 1BR flat city center (Parkview 5),23561865,Dimi,Entire home/apt,271
5.90568E+17,Gemütliche Wohnung in Zürich/ Netflix/ Terrasse,348327394,Saschja,Entire home/apt,123
5.93818E+17,Stilvolle kleine Altbauwohnung für 1bis 4 Personen,4695440,Dominik,Entire home/apt,150
5.93883E+17,Room in George's funky house,15214180,George,Private room,
5.96121E+17,Grosses Zimmer mit Büro und Terrasse,452356390,Yvette,Private room,90
5.96994E+17,Helle Wohnung im hippen Kreis 5,7030232,Janna,Entire home/apt,
5.97114E+17,Lovely Living room in a shared apartment,144670030,Luiz Fernando,Private room,
5.98469E+17,Apartment with Rooftop terrace in the city center,21118064,Val,Entire home/apt,
5.98511E+17,Cosy & Chic Boutique Studio at Kunsthaus/ Bellevue,1348435,Rafael,Entire home/apt,145
5.99045E+17,"Blueground | Leimbach, storage & w/d, nr market",434204093,Blueground,Entire home/apt,344
5.99609E+17,Einzigartiges SwissStyle Hotel an ruhiger Citylage,249607672,Swiss Night,Private room,
5.99975E+17,"Beautiful small Apartment "" El silencio""",371008290,Sonia,Entire home/apt,104
6.01072E+17,"Helle, sonnige Wohnung mit Balkon",11601417,,Entire home/apt,
6.01821E+17,Wohnung zwischen Zürich Stadtzentrum und Flughafen,453567330,Waheed,Entire home/apt,136
6.02552E+17,Zurich High End Family Residence with AC & Parking,90399530,Daniella,Entire home/apt,1500
6.02777E+17,Peaceful and Rare in the center of Zurich.Heavenly,443850095,Pearl,Private room,150
6.03312E+17,Cute privat bedroom in Zürich city,12083224,Janine,Private room,69
6.03366E+17,"Blueground | Mühlebach, 2 min walk to market",434204093,Blueground,Entire home/apt,257
6.04058E+17,"Blueground | Altstetten, 2 min walk to market",434204093,Blueground,Entire home/apt,
6.04792E+17,Cosy & comfy flat in green,327997,Elisaveta Maria,Entire home/apt,81
6.05348E+17,cozy apartment with 2 rooms at beautiful Idaplatz,1605276,Pauline,Entire home/apt,
6.07029E+17,Private room  in ZH im House close to ETH,273328456,Grazyna,Private room,74
6.09188E+17,Spacious & Chic Apartment By The Opera In Seefeld,1348435,Rafael,Entire home/apt,153
6.10477E+17,Apt 4B: RARE FIND - Spacious 2-BR Downtown Apt,15038541,Cher.,Entire home/apt,263
6.11986E+17,Optimum Style Studio,22513551,Optimum,Entire home/apt,163
6.12002E+17,Optimum Zurich Studio,22513551,Optimum,Entire home/apt,145
6.12243E+17,Cozy garden home,1229459,Swissstay,Entire home/apt,114
6.1281E+17,Attic room in a quiet top location in Zurich,89063652,Ernst,Private room,79
6.13558E+17,Room #35 - small hotel room (4.5m2) w/ shared bath,322266523,Krone,Private room,81
6.14328E+17,"1.5 Room Lavish Studio ATS10-4F-L, Oerlikon Zurich",151693991,Sinha‘S Swiss,Entire home/apt,
6.14487E+17,Cozy apartment in Zurich,23231454,Yann,Entire home/apt,
6.17877E+17,City Apartment Close to Zurich Train Station,457076218,Teresa,Entire home/apt,99
6.2369E+17,Brand new & quiet apartment with fast city access,198265997,Alissa,Entire home/apt,165
6.25004E+17,"Blueground | Weinegg, storage, 10 min to Seefeld",434204093,Blueground,Entire home/apt,-225
6.25004E+17,"Blueground | Weinegg, storage, 10 min to Seefeld",434204093,Blueground,Entire home/apt,275
6.25309E+17,Bright 1BR in Seefeld with Free Parking,1229459,Swissstay,Entire home/apt,114
6.25676E+17,One bedroom in lovely central home,22425093,Anto,Private room,110
6.25787E+17,Spacious room in city centre,91768736,Tzu-Peng,Private room,82
6.25845E+17,2 Zurich flats side by side with lovely city view,62954320,Rakhal,Entire home/apt,
6.2744E+17,Loftartige zentrale Stadtwohnung mit tollem Balkon,459211400,Lina-Anna,Entire home/apt,170
6.27897E+17,Fantastic 1BR flat in the city center (Marble1),23561865,Dimi,Entire home/apt,166
6.2824E+17,Stylish Triplex Rooftop Apartment,4819002,Loic,Entire home/apt,
6.28681E+17,"Blueground | Weinegg, storage, 10 min to Seefeld",434204093,Blueground,Entire home/apt,271
6.28732E+17,Luxury 1 bedroom flat in the center of Zürich,5093960,,Entire home/apt,211
6.29345E+17,"Blueground | Wollishofen, w/d, storage, nr market",434204093,Blueground,Entire home/apt,247
6.29348E+17,"Blueground | Wiedikon, storage & w/d, near market",434204093,Blueground,Entire home/apt,
6.31729E+17,Unique view & perfect location in the city center,72726774,Aurel,Entire home/apt,
6.31735E+17,*Grösszügige 3.5 Zimmer-Wohnung*,17470150,Silvia,Entire home/apt,
6.34756E+17,Vibrant View: Sunlit Splendor,1229459,Swissstay,Entire home/apt,130
6.35181E+17,"Blueground | Wollishofen, w/d & storage, nr market",434204093,Blueground,Entire home/apt,360
6.35848E+17,Not Just a Bed — A Real Host Too,4462872,Eder,Private room,81
6.36843E+17,"Zentrale 1,5-Zimmerwohnung mit Bestausstatung",461370157,Giuseppe,Entire home/apt,-103
6.38116E+17,Cozy flat in a quiet part,102741847,Robin,Entire home/apt,
6.38957E+17,Wunderbare Wohnung direkt am Fluss mit Terrasse,11655928,Lisa,Entire home/apt,
6.39552E+17,4-bedroom home near the forest and city,5693234,Christie,Entire home/apt,
6.4046E+17,Lovely 1 bedroom with patio in Zürich,23528828,Taymour,Entire home/apt,174
6.4057E+17,Lovely apartment in Zürich,158934066,Cinzia,Entire home/apt,155
6.41604E+17,Art Design Apartment in Zürich,8893127,Alexandra,Entire home/apt,250
6.41669E+17,Stylish & Cozy Apartment in the Heart of Zurich,14123537,Cecilia,Entire home/apt,
6.41706E+17,Apt 4A: Downtown: Spacious 2-BR Apartment,15038541,Cher.,Entire home/apt,270
6.42044E+17,Light-flooded flat - quite yet close to the center,37692544,Dardan,Entire home/apt,
6.42773E+17,"Clean, bright and central flat in Zürich",238317130,Eslem,Entire home/apt,
6.43107E+17,Modern Maisonette Flat By Main Railway Station,115971976,Philipp,Entire home/apt,200
6.43144E+17,Wohnung in Zürich mit Dachterrasse // Langstrasse,322266523,Krone,Entire home/apt,299
6.43225E+17,"Amazing central 3,5 room apartment with own garden",1736709,Andrea,Entire home/apt,140
6.4333E+17,Lil' Luxury Zurich Loft with extensive Home Office,18085287,Mark,Entire home/apt,80
6.43505E+17,Cozy studio in Niederdof,157894722,Paul-Emile,Entire home/apt,
6.44871E+17,Quite room in a spacious and central apartment,463247344,Björn,Private room,120
6.45361E+17,ruhiger Schlafplatz in Ankleide 12 m2 mit Fenster,244894367,Lena,Private room,72
6.47621E+17,schöne Wohnung Zürich Kreis 4/5,228736833,Claudio,Entire home/apt,91
6.48372E+17,Cozy City Appartment with 2 sunny balconies,8264434,Delaia,Entire home/apt,178
6.48551E+17,Urban Oasis with Queen Bed and City View (BE-23),25291258,Delta,Entire home/apt,110
6.49734E+17,"Blueground | Wipkingen, storage & w/d, near market",434204093,Blueground,Entire home/apt,266
6.4988E+17,(9) Room in a Central & Cosy Apartment in Zurich,10540353,Godfred,Private room,-120
6.50601E+17,Sehr zentral mitten in Zürich kreis 6,464564086,Roman,Private room,59
6.51301E+17,Spacious and bright apartment close to Zurich lake,36181854,Lide,Entire home/apt,
6.51429E+17,5min from the Lake and close to Center apartment,231788285,Melsigen,Entire home/apt,
6.53242E+17,Helles Zimmer mit guter Tram Anbindung,377264005,Jakob,Private room,
6.53289E+17,Wunderschöne Wohnung an Top Lage mit Terrasse,1900566,Claudia,Entire home/apt,
6.53297E+17,"Blueground | Weinegg, storage & w/d, near market",434204093,Blueground,Entire home/apt,
6.53298E+17,"Blueground | Fluntern, storage & w/d, near market",434204093,Blueground,Entire home/apt,414
6.54793E+17,Optimum Charming City Flat,22513551,Optimum,Private room,-77
6.54839E+17,grosses Zimmer mit Balkon,16964407,Koller,Private room,85
6.55615E+17,Tranquil Nature Retreat in Zurich’s Enge District,39261764,Mara Belen,Entire home/apt,
6.56458E+17,Modern Apartment in the center of Zurich,2785561,Timoteo,Entire home/apt,
6.56567E+17,Cuarto privado en el centro de Zurich,361543,Madeleine,Private room,69
6.58288E+17,Zimmer in Zürich,142346563,Anja,Private room,70
6.59764E+17,Great & spacious apartment by the opera and lake,198265997,Alissa,Entire home/apt,
6.59935E+17,Neu renovierte und möblierte Wohnung,66592862,Martin,Entire home/apt,486
6.60106E+17,Zürich: very nice 1 room apartment,41885270,Tristan,Entire home/apt,
6.60784E+17,Room in the heart of Zürich!,12888535,A,Private room,96
6.60895E+17,Cozy Flat in Zürich Wipkingen,32609361,Daniela,Entire home/apt,81
6.63492E+17,Central apartment in Zürich,128520050,Elizabeth,Entire home/apt,135
6.64303E+17,Zentrale Wohnung mit Dachterrasse,414936148,Zaynab,Entire home/apt,
6.65726E+17,"Stunning 2.5 Room Apt Zürich, Center and quietly",365216813,Tower Group Immobilien GmbH,Entire home/apt,256
6.6596E+17,Forest view apartment,468214193,,Entire home/apt,
6.67357E+17,Designer 1BR Loft | Balcony | Workspace | Central,9998483,Sebastian,Entire home/apt,188
6.67796E+17,Ruhige Wohnung mit herrlichem Ausblick über Zürich,23938207,Gorden,Entire home/apt,100
6.67937E+17,Habitación zona 110,468157820,Julia,Private room,61
6.68497E+17,Central Apartment with french balcony and terrace,92098038,Duy,Entire home/apt,
6.69593E+17,Schönes zentrales Zimmer Aussicht,88734683,Timo,Private room,
6.69921E+17,2-Bedroom apartment in upscale Zürich area,8213809,Michele,Entire home/apt,238
6.70267E+17,"Monthly Stay City Loft mit Rooftop, Spa & Gym",90565288,Chris,Entire home/apt,140
6.70354E+17,Casa Helvetia - 3 Bed Rooms,34192304,Benjamin,Entire home/apt,374
6.70594E+17,"Apartment ""Esperanza""",371008290,Sonia,Entire home/apt,121
6.71611E+17,City Centre 2-BR Spacious Apt RUBY,15038541,Cher.,Entire home/apt,276
6.71734E+17,Grosse Wohnung mit Pool,90205763,Alaîa,Private room,99
6.72204E+17,Big Furnished room in the city next to lake,10696193,Shelly,Private room,110
6.72329E+17,Schöne und zentrale Wohnung in Zürich,21911612,Severin,Private room,135
6.73522E+17,Bright and cozy 2.5 apartment in Zurich,20942161,Lucille,Entire home/apt,119
6.74412E+17,Schöne und zentrale Wohnung im Herzen Zürichs,21911612,Severin,Private room,-135
6.76118E+17,2.5 Zimmer 20m2 Terrase,6996725,Álvaro,Entire home/apt,
6.772E+17,"Whole modern flat with large bed, garden&parking",12410150,Yannick,Entire home/apt,68
6.77225E+17,Sharing apartment near to Triemli,161739523,Jakub,Private room,72
6.78729E+17,Bright apartment close to the lake and the city,35503617,Mervé,Entire home/apt,
6.80946E+17,Zentrale Stadtwohnung nähe See,73227046,Alina,Entire home/apt,216
6.81012E+17,Easy Studio Apartment,58818657,Book A Home AG,Entire home/apt,95
6.81575E+17,Nice Apartment with Projector close to lake,4462872,Eder,Entire home/apt,
6.81659E+17,Room between City and Nature,14467223,Timo,Private room,
6.8167E+17,Easy Studio Apartment,58818657,Book A Home AG,Entire home/apt,95
6.81673E+17,Precious apartment by the lake in central Zurich,22889966,Julia,Entire home/apt,109
6.81675E+17,Easy Junior One Bedroom Apartment,58818657,Book A Home AG,Entire home/apt,116
6.84009E+17,Studio with Lake/Mountain View and Garden Access,472745110,,Entire home/apt,157
6.84478E+17,Zentrale Wohnung mit Balkon und Blick in den Park,40562977,Fanny,Entire home/apt,175
6.85176E+17,"Blueground | Wiedikon, storage & w/d, near market",434204093,Blueground,Entire home/apt,207
6.8518E+17,"Blueground | Wiedikon, storage, 1 min to market",434204093,Blueground,Entire home/apt,223
6.86712E+17,"Gemütliche, zentrale Wohnung mit zwei Balkonen",473431644,Sandy,Entire home/apt,108
6.91171E+17,Chalet Style 2-Bedroom Flat,41995918,Dominik,Entire home/apt,
6.93828E+17,Charming Apartment in Zurich's Old Town,88250485,Péter,Entire home/apt,
6.94125E+17,Spacious 2 Bedroom Apartment in Seefeld Zurich,25396096,Michael,Entire home/apt,
6.96406E+17,THE GOLDNEST. Exklusive Wohnung in Zürich-West,475666923,Werni,Entire home/apt,320
6.96934E+17,Stylish 2.5 room apartment in Altstetten (Kreis 9),422489508,Simon,Entire home/apt,
6.9848E+17,Cozy flat in Zürichs lively «Kreis 4»,20692163,Sven,Entire home/apt,
6.99673E+17,"Elegant, bright and central 2.5 bedroom",67738367,Jasmine,Entire home/apt,
6.99704E+17,Schöner pop art Loft Wohnung im Herzen der Zürich,41166900,Steg,Entire home/apt,230
7.00057E+17,Moderne Wohnung im Herzen von Zürich,412183088,Daniel,Private room,135
7.00517E+17,City Loft mit Balkon und kostenlosem Parkplatz,76550057,Prisca,Entire home/apt,152
7.00573E+17,"Charming apartment with balcony, great location",39347887,David,Entire home/apt,
7.03511E+17,Bijou an ruhiger City-Lage,457741826,Celia,Private room,
7.04034E+17,Luxuriöses Townhaus mit privatem Gym und Sauna,477190873,Leyla,Entire home/apt,
7.04079E+17,Peaceful flat by ETH Hönggerberg,5416042,Michela,Private room,92
7.04114E+17,Wohnung mitten in Zürichs Ausgehquartier.,21396464,,Entire home/apt,-143
